,tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,polarity,user_location_cleaned
4107,1418073935174782979,2021-07-22 05:02:27+00:00,RT @davidndana: Our doggies are happy; they love having mom and dad home all the time. Working from home is GREAT!!  #workfromhome https://…,doggy happy they love having home time working from home great,🇮🇳बामनिया हिन्दुस्थान🇮🇳,1,None
4108,1418073323163037696,2021-07-22 05:00:01+00:00,"Thursday is a day for sharing for Virtudesk Virtual Assistants! Don't forget to tag your friends now who would like to work from home! Kindly submit your resume to https://t.co/k7i0k9PIYS

#CustomerService  #WorkFromHome #FreeTraining https://t.co/bJpVy8NcSD",thursday sharing virtudesk virtual assistant forget your friend would like work from home kindly submit your resume,National Capital Region,0,US
4109,1418073244955930627,2021-07-22 04:59:42+00:00,RT @RaniNaamani: The “Work From Home” Walk... 🩴 #animation #walk #comedy #WorkFromHome https://t.co/fPBy3cKxEA,work from home walk,"Vancouver, British Columbia",1,US
4110,1418072895050366983,2021-07-22 04:58:19+00:00,Our doggies are happy; they love having mom and dad home all the time. Working from home is GREAT!!  #workfromhome https://t.co/nfxgyMgoHg,doggy happy they love having home time working from home great,"Chapala, Jalisco Mexico",1,MX
4111,1418070150092259330,2021-07-22 04:47:24+00:00,"RT @VitescoT: Based on individual and business needs, many colleagues use #mobilework to choose their workplace flexibly. Find out more abo…",based individual business need many colleague choose their workplace flexibly find more,Juaritoz,1,None
4112,1418069762953805825,2021-07-22 04:45:52+00:00,RT @RaniNaamani: The “Work From Home” Walk... 🩴 #animation #walk #comedy #WorkFromHome https://t.co/fPBy3cKxEA,work from home walk,"Melbourne, Victoria",1,US
4113,1418069578438086658,2021-07-22 04:45:08+00:00,"RT @WantRemoteJob: New #remote #job Technical Writer at @wikipedia
https://t.co/8ZpomXqsqr
#remotework #remotejob #hiring #workfromhome",technical writer,Everywhere,1,None
4114,1418069556283719680,2021-07-22 04:45:03+00:00,"New #remote #job Technical Writer at @wikipedia
https://t.co/8ZpomXqsqr
#remotework #remotejob #hiring #workfromhome",technical writer,Worldwide,1,None
4115,1418069490869448706,2021-07-22 04:44:47+00:00,Understand how to 10X Your On-line Income Starting TODAY! Join https://t.co/HXYLB2e5qE #workfromhome #earnonline #makemoneyonline #usa https://t.co/C7Q1N6pAUP,understand your line income starting today join,India,1,IN
4116,1418069352570630144,2021-07-22 04:44:14+00:00,Crush the Time Management challenge with this Time Management Planner for Home Business Success! ~ https://t.co/vldikq8eqo #Productivity #WorkFromHome,crush time management challenge with this time management planner home business success,"Chapala, Jalisco Mexico",1,MX
4117,1418069170281930752,2021-07-22 04:43:31+00:00,'5 Stretches to Relieve Work-From-Home Pains' via @MyFitnessPal - https://t.co/TnNxxPvMpM #WorkFromHome #health,stretch relieve work from home pain,USA,0,US
4118,1418069039700656129,2021-07-22 04:43:00+00:00,"Share and invite to earn $DLIKE tokens

https://t.co/zVfMHs9m7X

#blockchain #dapps #Binance #DeFi #Tron #workfromhome #Indonesia

https://t.co/DakM1pz4dj",share invite earn dlike token,Global,0,None
4119,1418068454402363405,2021-07-22 04:40:40+00:00,Career Step Online Training: Prepare from Home for a New Career! https://t.co/5LDWhdIMZf via @WAHMRevolution #workathome #workfromhome #workathomejobs #moms #momlife #dads #dadlife,career step online training prepare from home career,North Carolina,1,US
4120,1418067401589936132,2021-07-22 04:36:29+00:00,Healthy Ways to Work From Home  #onlinejobs #workfromhome #jobs #onlinejobsworkfromhome #onlinejob  #workfromhomejobs #Question #ProductivityTip #homeworking #workfromhome #remoteworking https://t.co/wQFeIrapQM … https://t.co/cccoJmi5PP,healthy way work from home,Off the 'chain,1,None
4121,1418067052154163202,2021-07-22 04:35:06+00:00,Automate Your Business To Ease Working From Home https://t.co/ArwZNTEZMH #RunandGrow #WorkfromHome https://t.co/keoCJCyxIE,automate your business ease working from home,"Phoenix, AZ",1,US
4122,1418066544861474819,2021-07-22 04:33:05+00:00,RT @RaniNaamani: The “Work From Home” Walk... 🩴 #animation #walk #comedy #WorkFromHome https://t.co/fPBy3cKxEA,work from home walk,Kentucky & L.A.,1,US
4123,1418065769246564361,2021-07-22 04:30:00+00:00,"#Interesrates on #homeloans are at an all-time low. #Inflation is close to all-time high &amp; #WorkFromHome is here to stay. So should you buy your dream home? This will help you decide:

https://t.co/LnnUnSEe9E
#housing #realestateinvesting #HousingMarketUpdates 
#realestate #home",time close time high here stay should your dream home this will help decide,"Mumbai, India",1,IN
4124,1418065769162633219,2021-07-22 04:30:00+00:00,"Here is everything you need to know about implementing a good remote team culture in your organization.😃

👉 Read the full blog at &gt;&gt; https://t.co/MriZUwgP72
.
.
#RemoteWork #Teamwork #WorkFromHome #Productivity #OfficeManagement #Webtel https://t.co/U8tg4Jb6Zi",here everything need know about implementing good remote team culture your organization read full blog,"New Delhi, India",0,IN
4125,1418064170705162241,2021-07-22 04:23:39+00:00,"RT @DGabryelska: A colleague just sent it to me 😂

#melbournelockdown5 #SydneyLockdown #adelaidelockdown  #WorkFromHome 😂😂😂 
@Momademia @mo…",colleague just sent,Montreal,0,None
4126,1418063132556156929,2021-07-22 04:19:31+00:00,RT @OnlineProBret: @ https://t.co/5NozgibwPY Done FOR You Success with ONPASSIVE's AI that SHARES the Profits WITH You! Check Out ONPASSIVE…,done success with onpassive that share profit with check onpassive,"England, United Kingdom",1,GB
4127,1418062627662610435,2021-07-22 04:17:31+00:00,"RT @iDigital_Infl: 🔟Best Work from Home Jobs in India.

Working from home, you can make a highly profitable and satisfying career.

🪄Let's…",best work from home job india working from home make highly profitable satisfying career,U.S.A,1,US
4128,1418062368144166917,2021-07-22 04:16:29+00:00,"🔟Best Work from Home Jobs in India.

Working from home, you can make a highly profitable and satisfying career.

🪄Let's take a look👨‍💻

Do Save. Share. Comment
#idigitalinfluencer 

#DIGITALMARKETING #workfromhome #workfromhomejobs #workfromhomelife #workfromhomeday #wfh https://t.co/OI3T9ck1zx",best work from home job india working from home make highly profitable satisfying career take look save share comment,"Noida, Uttar Pradesh",1,IN
4129,1418062222731870212,2021-07-22 04:15:54+00:00,"Do u feel WFH has increased your working hours?
#wfh #WorkFromHome #stress #WorkLifeBalance",feel increased your working hour,India,1,IN
4130,1418062032323194880,2021-07-22 04:15:09+00:00,"RT @WantRemoteJob: New #remote #job Technical Writer at @wikipedia
https://t.co/kcHFlhoMgY
#remotework #remotejob #hiring #workfromhome",technical writer,Everywhere,1,None
4131,1418062010173071360,2021-07-22 04:15:04+00:00,"New #remote #job Technical Writer at @wikipedia
https://t.co/kcHFlhoMgY
#remotework #remotejob #hiring #workfromhome",technical writer,Worldwide,1,None
4132,1418060483458854918,2021-07-22 04:09:00+00:00,"{ Soft &amp; Cozy }

WFH ootd?? 🤣

Cardigan Ariyah: https://t.co/O0f7m7XWs0

#stayhome 
#StaySafeStayHealthy 
#WorkFromHome 
#ootdhijab https://t.co/MOl6qaPA6z",soft cozy ootd cardigan ariyah,Malaysia,1,MY
4133,1418060177572392961,2021-07-22 04:07:47+00:00,RT @Zones: Is your #RemoteWork plan robust enough to provide everything your #remote workers need? View our infographic to learn how we can…,your plan robust enough provide everything your worker need view infographic learn,"Seattle, WA",1,US
4134,1418060049230942211,2021-07-22 04:07:16+00:00,"RT @chanji_k: CPI-479
Each year is like a book with 365 pages. Ensure that each page has something worth written on it and doen't remain bl…",each year like book with page ensure that each page something worth written doen remain,New Delhi,1,IN
4135,1418059664651075587,2021-07-22 04:05:44+00:00,Work at Home Customer Service Job with Mulberry Market Designs https://t.co/StWO57H0eX via @WAHMRevolution #workathome #workfromhome #workathomejobs #workfromhomejobs #moms #momlife #homebasedjobs,work home customer service with mulberry market design,North Carolina,0,US
4136,1418058924192845825,2021-07-22 04:02:48+00:00,"Senior Software Engineer
from Instacart
#Software #workfromhome
https://t.co/QZ6YWmsgz0",senior software engineer from instacart,Canada CA,1,CA
4137,1418058360885293056,2021-07-22 04:00:34+00:00,RT @RaniNaamani: The “Work From Home” Walk... 🩴 #animation #walk #comedy #WorkFromHome https://t.co/fPBy3cKxEA,work from home walk,"Marseille, France",1,FR
4138,1418058245730619396,2021-07-22 04:00:06+00:00,RT @remotejobsvault: Wanna join SpotOn Connections as #remote FULL STACK PHP WORDPRESS DEVELOPER? https://t.co/YTRLNANlbd #remotejob #job #…,wanna join spoton connection full stack wordpress developer,Everywhere,0,None
4139,1418058223655981058,2021-07-22 04:00:01+00:00,Wanna join SpotOn Connections as #remote FULL STACK PHP WORDPRESS DEVELOPER? https://t.co/YTRLNANlbd #remotejob #job #hiring #workfromhome #remotework #it #security,wanna join spoton connection full stack wordpress developer,Anywhere,0,None
4140,1418057494014959618,2021-07-22 03:57:07+00:00,A Youtube vid you might like FREE GET PAID $700 IN 60 SECONDS https://t.co/hVcGvrtOEC #workathome #workfromhome #homebusiness #internetmarketing #onlinejobs #makemoneyonline,youtube might like free paid second,"Durham, NC",0,US
4141,1418057121912868869,2021-07-22 03:55:38+00:00,".@Infosys told employees last week they could resume work from offices, offering an early sign that India's $190 billion tech services sector is moving to get back on track.

#Infosys #WorkFromHome #COVID19 
https://t.co/fd7LUwPzhn",told employee last week they could resume work from office offering early sign that india billion tech service sector moving back track,"Tamil Nadu, India",0,IN
4142,1418056842492538885,2021-07-22 03:54:32+00:00,RT @RaniNaamani: The “Work From Home” Walk... 🩴 #animation #walk #comedy #WorkFromHome https://t.co/fPBy3cKxEA,work from home walk,"Vancouver, British Columbia",1,US
4143,1418056215163142146,2021-07-22 03:52:02+00:00,"RT @ardentnetworks: Adapt to the modern workplace with #Deltapath. They offer Deltapath Meeting, which is a cloud-based video collaboration…",adapt modern workplace with they offer deltapath meeting which cloud based video collaboration,"San Jose, CA 95110, USA",1,US
4144,1418054804014702593,2021-07-22 03:46:26+00:00,"RT @pradnya_chhajed: Lunck break me nahana aur office hours me khana, this is the max I can cheat.
#workfromhome",lunck break nahana office hour khana this cheat,New Delhi,0,IN
4145,1418054575852953602,2021-07-22 03:45:31+00:00,"RT @moneycontrolcom: .@Infosys told employees last week they could resume work from offices, offering an early sign that India's $190 billi…",told employee last week they could resume work from office offering early sign that india billi,"Bengaluru, India",0,IN
4146,1418054478067081221,2021-07-22 03:45:08+00:00,"RT @WantRemoteJob: New #remote #job Technical Writer at @wikipedia
https://t.co/gZtaKP9sGf
#remotework #remotejob #hiring #workfromhome",technical writer,Everywhere,1,None
4147,1418054460148916225,2021-07-22 03:45:04+00:00,".@Infosys told employees last week they could resume work from offices, offering an early sign that India's $190 billion tech services sector is moving to get back on track.

#Infosys #WorkFromHome #COVID19 
https://t.co/aAZVaPmWu5",told employee last week they could resume work from office offering early sign that india billion tech service sector moving back track,Mumbai,0,IN
4148,1418054455786983426,2021-07-22 03:45:03+00:00,"New #remote #job Technical Writer at @wikipedia
https://t.co/gZtaKP9sGf
#remotework #remotejob #hiring #workfromhome",technical writer,Worldwide,1,None
4149,1418054336194678791,2021-07-22 03:44:34+00:00,"Uncover 7 Ways To Create A Passive Earnings for Life: Work Less, Earn More, And Escape The Rat Race!  Join https://t.co/8VA7xSPrrK #workfromhome #earnonline #makemoneyonline #usa https://t.co/9zomnHMD5z",uncover way create passive earnings life work le earn more escape race join,India,1,IN
4150,1418052519868215296,2021-07-22 03:37:21+00:00,"RT @DGabryelska: A colleague just sent it to me 😂

#melbournelockdown5 #SydneyLockdown #adelaidelockdown  #WorkFromHome 😂😂😂 
@Momademia @mo…",colleague just sent,"Rockville, Maryland",0,US
4151,1418052206637453312,2021-07-22 03:36:06+00:00,"RT @DGabryelska: A colleague just sent it to me 😂

#melbournelockdown5 #SydneyLockdown #adelaidelockdown  #WorkFromHome 😂😂😂 
@Momademia @mo…",colleague just sent,"Denver, Colorado",0,US
4152,1418051711172857860,2021-07-22 03:34:08+00:00,RT @thepva: It was a pleasure to be on the Business of Meetings podcast with my good friend @Yoda18. It's time to #hire the right #virtuala…,pleasure business meeting podcast with good friend time right,Everywhere,1,None
4153,1418051687944699906,2021-07-22 03:34:03+00:00,"It was a pleasure to be on the Business of Meetings podcast with my good friend @Yoda18. It's time to #hire the right #virtualassistant. 
https://t.co/Qh0O04O8Py
#virtualassistants #hiring #entrepreneur #associationofvas #outsourcing #delegating #remotework #workfromhome https://t.co/NJiVD9s8ix",pleasure business meeting podcast with good friend time right,Virtually anywhere,1,None
4154,1418050761586577415,2021-07-22 03:30:22+00:00,"If you’re not using Facebook Retargeting Ads to get back in front of your website visitors who leave your site without buying... then you’re leaving leads, sales, sign-ups, and a TON of cash on the table! ~ https://t.co/fh4ekbYJib  #SocialMediaMarketing #WorkFromHome https://t.co/34HI5W90DC",using facebook retargeting back front your website visitor leave your site without buying then leaving lead sale sign cash table,"Jalisco, México-retired Iowan",0,US
4155,1418050669886406658,2021-07-22 03:30:00+00:00,For The Introverted; The Pandemic Allowed Them To Come Into Their Own When Working Out Of The  Home https://t.co/iW73Ebzofy? #introvert #WorkFromHome,introverted pandemic allowed them come into their when working home,India,0,IN
